ReturnID,SalesID,ProductID,RegionID,DepartmentID,ReturnDate,ReturnReason
457,198364,107,4,4,2024-10-24 14:45:00,Wrong Item
458,153265,135,4,3,2023-07-20 20:00:00,Customer Changed Mind
459,128949,171,1,3,2022-11-14 13:00:00,Wrong Item
460,190451,128,6,3,2024-08-21 04:30:00,Damaged
461,176596,69,2,6,2024-03-20 20:45:00,Customer Changed Mind
462,134316,159,4,5,2022-12-30 10:45:00,Damaged
463,156710,112,6,6,2023-09-12 17:15:00,Customer Changed Mind
464,169555,37,8,2,2024-01-11 12:30:00,Defective
465,147256,87,1,2,2023-05-29 05:45:00,Defective
466,105617,191,6,6,2022-03-27 12:00:00,Customer Changed Mind
467,112578,156,4,3,2022-05-13 00:15:00,Damaged
468,148064,190,8,5,2023-05-22 15:45:00,Defective
469,156402,35,6,1,2023-09-05 12:15:00,Defective
470,118291,2,1,6,2022-07-24 12:30:00,Wrong Item
471,145898,46,3,3,2023-05-09 02:15:00,Damaged
472,167727,180,5,2,2023-12-13 11:30:00,Wrong Item
473,172833,18,5,5,2024-02-02 16:00:00,Customer Changed Mind
474,163249,59,1,1,2023-11-17 20:00:00,Defective
475,197472,84,4,2,2024-10-26 07:45:00,Damaged
476,173918,101,4,5,2024-02-22 23:15:00,Customer Changed Mind
477,118536,63,4,6,2022-08-02 01:45:00,Wrong Item
478,124139,51,2,1,2022-09-22 10:30:00,Customer Changed Mind
479,156296,1,5,2,2023-09-05 09:45:00,Wrong Item
480,159017,43,8,2,2023-09-08 18:00:00,Customer Changed Mind
481,178407,142,5,4,2024-04-01 17:30:00,Customer Changed Mind
482,140334,112,2,2,2023-03-07 03:15:00,Defective
483,121176,133,4,6,2022-08-26 13:45:00,Wrong Item
484,193680,60,1,5,2024-09-29 19:45:00,Wrong Item
485,112112,138,6,4,2022-05-13 03:45:00,Wrong Item
486,160038,149,6,6,2023-09-30 09:15:00,Customer Changed Mind
487,153340,95,1,2,2023-07-21 14:45:00,Customer Changed Mind
488,163502,81,7,2,2023-10-28 11:15:00,Defective
489,141841,140,5,1,2023-03-13 20:00:00,Defective
490,165640,101,4,4,2023-11-24 17:45:00,Damaged
491,114559,40,5,5,2022-06-06 15:30:00,Defective
492,104007,45,7,4,2022-02-24 17:30:00,Customer Changed Mind
493,106520,136,4,6,2022-04-03 21:45:00,Customer Changed Mind
494,132763,84,3,2,2022-12-14 06:30:00,Damaged
495,147107,136,5,1,2023-05-30 16:30:00,Damaged
496,182974,46,3,1,2024-06-09 07:15:00,Defective
497,123321,23,6,5,2022-09-22 22:00:00,Defective
498,177599,32,5,4,2024-03-23 07:30:00,Damaged
499,194018,163,7,3,2024-09-18 08:15:00,Damaged
500,126132,121,6,4,2022-10-09 04:45:00,Customer Changed Mind
501,106038,98,7,3,2022-03-19 21:15:00,Defective
502,146364,93,7,3,2023-05-27 22:45:00,Wrong Item
503,114232,80,3,6,2022-06-14 05:45:00,Defective
504,146138,104,2,2,2023-04-28 14:15:00,Damaged
505,130246,48,6,1,2022-11-20 01:15:00,Defective
506,159531,64,8,6,2023-10-03 02:30:00,Wrong Item
507,190104,114,8,4,2024-08-08 13:45:00,Damaged
508,104974,131,7,3,2022-03-14 19:15:00,Damaged
509,103020,163,1,2,2022-02-02 10:45:00,Customer Changed Mind
510,146582,9,1,3,2023-05-04 05:15:00,Customer Changed Mind
511,129727,125,5,5,2022-11-15 15:30:00,Wrong Item
512,187782,82,7,6,2024-08-01 09:15:00,Defective
513,161669,43,2,6,2023-10-27 09:00:00,Defective
514,169863,2,1,3,2024-01-25 17:30:00,Customer Changed Mind
515,135629,76,1,4,2023-01-27 03:00:00,Defective
516,149933,182,5,2,2023-06-14 03:00:00,Wrong Item
517,142620,42,2,1,2023-04-06 22:45:00,Customer Changed Mind
518,121345,195,1,3,2022-09-02 08:00:00,Damaged
519,112775,178,3,3,2022-05-21 01:30:00,Damaged
520,148776,194,3,4,2023-06-09 01:45:00,Defective
521,164484,18,1,6,2023-11-20 16:45:00,Wrong Item
522,184585,136,6,1,2024-06-26 02:00:00,Defective
523,165210,108,5,2,2023-11-28 06:15:00,Damaged
524,163525,66,7,6,2023-11-18 17:00:00,Defective
525,184279,134,2,5,2024-06-07 21:30:00,Wrong Item
526,124433,194,6,2,2022-09-17 12:00:00,Customer Changed Mind
527,154432,55,8,5,2023-07-24 23:45:00,Wrong Item
528,185251,18,2,6,2024-06-27 00:30:00,Defective
529,105875,30,2,5,2022-03-11 04:30:00,Customer Changed Mind
530,141100,61,1,4,2023-03-07 02:45:00,Defective
531,162042,65,1,5,2023-10-27 06:15:00,Customer Changed Mind
532,166363,168,5,3,2023-12-03 06:30:00,Customer Changed Mind
533,121421,155,7,5,2022-09-04 03:00:00,Customer Changed Mind
534,167539,164,6,1,2023-12-26 12:30:00,Customer Changed Mind
535,170348,76,3,3,2024-01-25 18:45:00,Customer Changed Mind
536,125200,144,6,2,2022-10-04 11:45:00,Damaged
537,153583,90,3,1,2023-07-21 03:30:00,Wrong Item
538,133076,195,2,6,2022-12-30 12:45:00,Defective
539,124242,65,7,3,2022-09-19 12:15:00,Damaged
540,181556,101,4,1,2024-05-26 12:45:00,Customer Changed Mind
541,129211,185,5,5,2022-11-14 06:30:00,Defective
542,126074,118,5,3,2022-10-05 14:15:00,Wrong Item
543,139923,138,5,4,2023-02-21 20:30:00,Wrong Item
544,157643,148,1,4,2023-09-11 10:30:00,Customer Changed Mind
545,173732,14,5,6,2024-02-29 00:45:00,Wrong Item
546,154290,16,8,4,2023-08-03 12:15:00,Damaged
547,173309,161,3,6,2024-02-13 15:00:00,Damaged
548,194202,145,7,1,2024-09-24 06:15:00,Wrong Item
549,160971,104,8,1,2023-10-16 02:30:00,Defective
550,191674,152,3,6,2024-09-06 22:15:00,Customer Changed Mind
551,134171,60,3,1,2022-12-23 22:30:00,Damaged
552,127360,111,6,3,2022-10-20 23:45:00,Customer Changed Mind
553,142395,102,7,3,2023-03-21 14:30:00,Defective
554,126844,35,4,2,2022-11-01 14:45:00,Customer Changed Mind
555,171548,50,5,4,2024-01-20 06:45:00,Customer Changed Mind
556,163665,133,7,2,2023-10-27 04:00:00,Wrong Item
557,101505,85,7,5,2022-02-08 16:00:00,Wrong Item
558,180629,190,1,1,2024-05-12 21:00:00,Customer Changed Mind
559,110369,105,6,2,2022-05-11 00:00:00,Customer Changed Mind
560,193254,118,5,1,2024-09-20 09:15:00,Customer Changed Mind
561,113060,3,1,1,2022-06-01 00:45:00,Wrong Item
562,137913,106,2,5,2023-02-21 22:00:00,Defective
563,104741,123,4,4,2022-02-24 09:00:00,Damaged
564,122373,15,8,3,2022-09-03 01:00:00,Defective
565,120539,134,5,5,2022-08-20 22:30:00,Damaged
566,198468,63,6,2,2024-11-10 16:45:00,Damaged
567,199336,99,7,4,2024-11-22 17:45:00,Wrong Item
568,153213,93,6,3,2023-07-30 07:00:00,Defective
569,125095,151,4,1,2022-10-13 09:30:00,Defective
570,167683,56,2,4,2023-12-25 00:30:00,Defective
571,157788,134,4,3,2023-08-27 22:45:00,Wrong Item
572,110913,195,7,5,2022-05-02 16:00:00,Defective
573,174132,27,2,2,2024-02-21 04:45:00,Damaged
574,140736,157,7,5,2023-03-29 07:45:00,Wrong Item
575,125957,8,5,6,2022-09-30 09:00:00,Wrong Item
576,123608,31,6,4,2022-09-08 21:45:00,Wrong Item
577,103029,55,3,4,2022-02-09 13:00:00,Wrong Item
578,193002,196,5,3,2024-09-20 18:15:00,Wrong Item
579,129024,19,7,4,2022-11-05 07:45:00,Customer Changed Mind
580,131614,138,2,3,2022-12-13 07:15:00,Defective
581,115144,105,3,4,2022-06-18 17:45:00,Wrong Item
582,174081,115,8,6,2024-02-18 16:00:00,Damaged
583,151294,178,5,6,2023-06-23 07:15:00,Damaged
584,115255,69,7,4,2022-06-30 21:30:00,Wrong Item
585,141900,146,6,5,2023-04-07 10:45:00,Wrong Item
586,196843,108,6,1,2024-11-02 18:30:00,Customer Changed Mind
587,171160,183,7,2,2024-01-24 05:45:00,Customer Changed Mind
588,184140,193,7,2,2024-06-02 10:45:00,Damaged
589,167909,140,5,3,2023-12-11 09:00:00,Defective
590,178729,86,8,3,2024-04-16 02:00:00,Wrong Item
591,119776,108,5,3,2022-08-22 23:45:00,Damaged
592,196237,5,5,2,2024-10-25 11:00:00,Customer Changed Mind
593,155901,133,2,4,2023-09-03 07:00:00,Customer Changed Mind
594,161480,91,7,3,2023-10-22 09:45:00,Wrong Item
595,144527,60,7,3,2023-04-29 19:30:00,Customer Changed Mind
596,181806,103,8,1,2024-05-28 03:15:00,Customer Changed Mind
597,166403,106,8,3,2023-11-29 16:30:00,Damaged
598,156957,109,6,3,2023-09-02 07:00:00,Defective
599,109063,191,2,2,2022-05-01 09:30:00,Defective
600,198009,171,7,1,2024-10-29 22:00:00,Defective
601,104698,105,5,3,2022-02-24 22:15:00,Damaged
602,119870,15,6,3,2022-08-04 23:15:00,Defective
603,156949,64,7,6,2023-08-19 05:00:00,Customer Changed Mind
604,155609,146,6,2,2023-08-28 06:00:00,Defective
605,156678,178,2,6,2023-09-12 09:15:00,Customer Changed Mind
606,107868,16,6,1,2022-04-07 22:45:00,Wrong Item
607,162891,89,5,2,2023-10-25 02:30:00,Damaged
608,181692,102,2,6,2024-05-08 22:45:00,Wrong Item
609,138113,96,6,1,2023-02-04 00:00:00,Wrong Item
610,194647,145,6,4,2024-09-20 21:30:00,Defective
611,119265,71,1,5,2022-08-13 16:00:00,Customer Changed Mind
612,134750,168,2,6,2023-01-10 23:15:00,Defective
613,107903,73,2,3,2022-04-15 07:30:00,Defective
614,160074,8,6,2,2023-09-25 18:15:00,Defective
615,162904,163,5,6,2023-11-15 05:45:00,Damaged
616,103559,12,4,2,2022-02-14 01:30:00,Wrong Item
617,166920,15,8,5,2023-12-23 01:45:00,Customer Changed Mind
618,172393,70,1,6,2024-02-20 02:00:00,Defective
619,181018,168,7,5,2024-04-25 22:15:00,Defective
620,110977,118,7,1,2022-05-20 08:00:00,Wrong Item
621,157738,198,3,3,2023-09-06 10:15:00,Damaged
622,110644,5,4,6,2022-05-20 20:45:00,Customer Changed Mind
623,192176,184,4,1,2024-09-05 03:45:00,Damaged
624,126618,131,1,5,2022-10-15 06:15:00,Customer Changed Mind
625,158926,169,6,2,2023-09-27 19:15:00,Customer Changed Mind
626,100703,7,6,5,2022-01-30 07:30:00,Customer Changed Mind
627,182453,149,6,4,2024-05-23 21:00:00,Damaged
628,107615,44,7,3,2022-04-12 07:30:00,Wrong Item
629,181008,195,3,3,2024-05-08 19:45:00,Customer Changed Mind
630,151059,75,8,1,2023-06-23 20:30:00,Customer Changed Mind
631,149919,21,4,1,2023-06-10 23:30:00,Customer Changed Mind
632,119644,43,2,6,2022-08-17 14:45:00,Wrong Item
633,191120,187,3,4,2024-08-26 03:45:00,Damaged
634,169334,156,4,6,2024-01-11 05:15:00,Wrong Item
635,112140,77,8,4,2022-06-03 10:45:00,Wrong Item
636,153779,155,6,3,2023-07-19 04:30:00,Damaged
637,108827,121,6,6,2022-04-08 22:30:00,Damaged
638,151724,61,6,6,2023-06-30 18:45:00,Customer Changed Mind
639,133104,180,7,3,2022-12-18 19:45:00,Customer Changed Mind
640,112896,89,5,2,2022-06-09 07:45:00,Wrong Item
641,161837,158,6,3,2023-10-10 03:00:00,Damaged
642,118570,73,7,4,2022-07-29 10:15:00,Wrong Item
643,155761,163,2,2,2023-08-18 20:00:00,Defective
644,127069,81,2,1,2022-11-01 23:00:00,Wrong Item
645,109764,53,5,6,2022-04-25 16:45:00,Wrong Item
646,159547,152,3,6,2023-09-26 06:30:00,Wrong Item
647,111023,118,6,1,2022-05-09 19:30:00,Defective
648,116772,106,2,6,2022-07-04 16:45:00,Defective
649,129167,102,4,6,2022-11-29 19:30:00,Defective
650,174756,121,8,5,2024-02-23 16:45:00,Wrong Item
651,118798,185,6,1,2022-08-09 19:15:00,Defective
652,104406,63,1,1,2022-03-11 21:15:00,Customer Changed Mind
653,165112,100,6,6,2023-11-15 05:45:00,Customer Changed Mind
654,157879,90,4,5,2023-09-13 21:30:00,Defective
655,143047,185,4,3,2023-04-21 09:30:00,Damaged
656,174951,185,2,1,2024-03-15 17:30:00,Wrong Item
657,158934,173,1,4,2023-09-26 21:15:00,Wrong Item
658,104371,33,4,3,2022-03-08 12:30:00,Defective
659,167970,31,6,5,2024-01-06 00:15:00,Damaged
660,172178,37,2,5,2024-02-20 20:15:00,Customer Changed Mind
661,196413,120,1,1,2024-10-06 07:00:00,Defective
662,157704,18,1,2,2023-09-18 01:45:00,Customer Changed Mind
663,139023,10,7,6,2023-03-02 11:30:00,Customer Changed Mind
664,198982,82,3,1,2024-11-11 01:15:00,Defective
665,160800,4,1,5,2023-10-04 07:45:00,Defective
666,164459,110,6,5,2023-11-10 10:30:00,Defective
667,149307,97,7,3,2023-06-02 14:30:00,Customer Changed Mind
668,199503,130,6,5,2024-11-12 11:30:00,Damaged
669,127642,184,6,5,2022-11-02 22:15:00,Wrong Item
670,116677,115,8,5,2022-06-30 17:00:00,Damaged
671,150169,196,1,1,2023-06-14 14:00:00,Customer Changed Mind
672,189514,121,8,6,2024-08-06 10:15:00,Customer Changed Mind
673,155209,153,5,5,2023-07-31 02:00:00,Customer Changed Mind
674,183312,6,2,6,2024-05-20 19:45:00,Damaged
675,117283,63,6,3,2022-07-28 00:30:00,Wrong Item
676,101102,89,5,5,2022-01-25 11:15:00,Customer Changed Mind
677,165131,46,1,5,2023-11-14 10:30:00,Damaged
678,116279,138,3,4,2022-07-04 13:30:00,Customer Changed Mind
679,134082,80,2,4,2023-01-10 00:15:00,Wrong Item
680,190428,31,1,6,2024-08-03 22:45:00,Wrong Item
681,161577,80,1,5,2023-10-29 10:00:00,Wrong Item
682,131601,101,2,6,2022-12-10 04:00:00,Wrong Item
683,198853,180,6,4,2024-11-13 17:00:00,Wrong Item
684,119292,5,6,6,2022-07-23 22:45:00,Damaged
685,183187,157,4,3,2024-06-10 12:30:00,Defective
686,182000,76,8,3,2024-05-05 03:45:00,Customer Changed Mind
687,105183,152,6,1,2022-03-13 23:30:00,Damaged
688,142706,4,1,3,2023-04-08 20:15:00,Defective
689,138527,189,8,4,2023-03-01 07:30:00,Customer Changed Mind
690,154596,33,5,1,2023-07-29 16:45:00,Damaged
691,122370,145,6,1,2022-09-13 00:15:00,Wrong Item
692,147495,115,4,2,2023-06-06 17:30:00,Defective
693,153208,167,6,1,2023-07-26 05:45:00,Defective
694,133870,4,1,4,2022-12-22 19:15:00,Customer Changed Mind
695,197827,5,2,2,2024-10-18 00:30:00,Defective
696,139670,75,8,1,2023-03-02 05:15:00,Defective
697,107521,74,7,4,2022-04-01 08:00:00,Defective
698,176716,175,1,1,2024-04-01 02:45:00,Customer Changed Mind
699,145768,179,2,4,2023-05-18 17:45:00,Damaged
700,173483,33,6,3,2024-02-08 10:30:00,Customer Changed Mind
701,152348,172,3,3,2023-07-24 06:45:00,Customer Changed Mind
702,136423,164,1,3,2023-02-07 09:30:00,Customer Changed Mind
703,135779,20,3,1,2023-02-06 16:30:00,Defective
704,181591,108,1,6,2024-05-24 21:30:00,Damaged
705,139421,120,8,1,2023-03-01 15:00:00,Defective
706,196696,131,5,1,2024-10-09 05:45:00,Defective
707,176679,200,3,4,2024-03-16 17:30:00,Damaged
708,123173,83,4,3,2022-09-01 09:00:00,Damaged
709,100167,41,4,3,2022-01-11 17:30:00,Customer Changed Mind
710,139574,98,8,1,2023-03-06 05:15:00,Damaged
711,131808,155,5,1,2022-12-06 07:45:00,Damaged
712,159663,185,5,1,2023-10-11 11:30:00,Wrong Item
713,167000,83,2,2,2023-12-04 21:45:00,Wrong Item
714,111173,57,4,5,2022-05-17 09:00:00,Wrong Item
715,158757,76,3,3,2023-09-17 01:00:00,Damaged
716,139664,23,5,6,2023-03-08 03:45:00,Wrong Item
717,147604,166,2,2,2023-06-05 20:45:00,Customer Changed Mind
718,176580,92,7,5,2024-03-16 16:45:00,Defective
719,172443,144,2,2,2024-02-14 14:30:00,Defective
720,112280,180,6,4,2022-05-12 21:45:00,Damaged
721,107647,165,1,2,2022-03-25 15:30:00,Defective
722,153209,124,5,4,2023-07-22 06:00:00,Damaged
723,168245,141,1,2,2023-12-19 21:00:00,Defective
724,141027,16,8,3,2023-03-17 08:30:00,Damaged
725,199909,160,8,3,2024-11-15 17:00:00,Customer Changed Mind
726,191719,129,1,4,2024-08-20 09:30:00,Wrong Item
727,169645,16,4,3,2024-01-06 11:00:00,Defective
728,159447,126,4,1,2023-09-19 05:30:00,Damaged
729,166443,79,4,2,2023-12-18 02:30:00,Damaged
730,176926,48,2,5,2024-03-31 07:15:00,Damaged
731,123285,149,2,2,2022-09-04 13:00:00,Damaged
732,152286,190,6,6,2023-07-18 15:15:00,Damaged
733,181134,162,7,2,2024-05-04 03:15:00,Damaged
734,102851,162,4,4,2022-02-13 16:30:00,Customer Changed Mind
735,104123,83,1,1,2022-03-02 22:30:00,Wrong Item
736,157935,130,4,5,2023-08-30 11:30:00,Defective
737,109078,198,2,2,2022-04-15 13:15:00,Wrong Item
738,181986,84,2,1,2024-05-31 00:15:00,Wrong Item
739,104914,41,3,2,2022-03-01 04:15:00,Wrong Item
740,155837,193,1,4,2023-08-27 15:00:00,Defective
741,177093,200,4,3,2024-03-28 01:00:00,Wrong Item
742,189461,39,8,2,2024-07-26 21:00:00,Defective
743,118509,23,1,5,2022-08-10 19:00:00,Damaged
744,160190,67,3,2,2023-10-08 23:15:00,Customer Changed Mind
745,181672,177,5,2,2024-05-18 17:45:00,Damaged
746,117247,79,6,5,2022-07-28 15:30:00,Defective
747,161737,8,3,5,2023-10-18 02:00:00,Wrong Item
748,122245,59,2,3,2022-09-13 17:00:00,Damaged
749,102574,10,5,6,2022-02-12 19:15:00,Damaged
750,105261,18,7,1,2022-03-09 19:00:00,Customer Changed Mind
751,196724,176,8,3,2024-10-16 12:45:00,Customer Changed Mind
752,199158,66,3,2,2024-11-09 21:15:00,Defective
753,199115,105,2,2,2024-11-04 10:30:00,Customer Changed Mind
754,161609,3,5,4,2023-10-21 18:00:00,Defective
755,187000,162,4,1,2024-07-08 05:45:00,Damaged
756,157966,61,3,5,2023-09-18 19:15:00,Wrong Item
757,187037,51,3,5,2024-06-29 15:00:00,Wrong Item
758,199027,24,5,2,2024-11-07 12:30:00,Defective
759,147519,44,8,6,2023-05-16 23:30:00,Defective
760,126437,90,5,6,2022-10-11 09:00:00,Customer Changed Mind
761,199321,34,5,5,2024-11-03 14:00:00,Damaged
762,134764,24,6,5,2022-12-31 02:45:00,Damaged
763,124191,76,7,4,2022-09-17 23:30:00,Damaged
764,182377,123,5,2,2024-05-28 02:00:00,Damaged
765,151887,50,6,6,2023-07-21 11:30:00,Defective
766,180800,110,5,1,2024-04-25 15:45:00,Wrong Item
767,148253,129,2,4,2023-06-01 15:00:00,Wrong Item
768,108776,48,4,2,2022-04-13 09:45:00,Customer Changed Mind
769,178109,90,7,3,2024-04-16 15:00:00,Customer Changed Mind
770,126385,47,4,1,2022-10-23 20:00:00,Customer Changed Mind
771,136079,75,4,3,2023-01-17 19:30:00,Defective
772,173793,113,2,3,2024-02-17 16:00:00,Damaged
773,185434,180,8,5,2024-06-20 22:15:00,Defective
774,156016,183,2,4,2023-08-16 11:45:00,Wrong Item
775,179342,2,3,2,2024-04-14 11:15:00,Customer Changed Mind
776,155184,127,3,1,2023-07-31 19:45:00,Damaged
777,188579,135,3,3,2024-07-30 16:30:00,Damaged
778,147908,97,5,2,2023-05-26 00:45:00,Wrong Item
779,112675,57,8,4,2022-05-25 00:30:00,Customer Changed Mind
780,148603,177,1,1,2023-06-20 06:30:00,Customer Changed Mind
781,196386,89,8,2,2024-10-22 00:15:00,Damaged
782,147537,151,6,5,2023-05-28 04:00:00,Wrong Item
783,147427,181,2,6,2023-06-07 00:30:00,Wrong Item
784,124456,86,5,3,2022-09-21 17:45:00,Customer Changed Mind
785,170555,70,2,2,2024-01-12 22:30:00,Wrong Item
786,106986,12,5,1,2022-03-23 18:15:00,Wrong Item
787,139001,102,1,4,2023-02-22 06:00:00,Defective
788,168889,69,1,6,2024-01-14 14:00:00,Defective
789,104499,4,7,6,2022-03-05 20:30:00,Damaged
790,120864,115,1,2,2022-08-24 07:45:00,Customer Changed Mind
791,190624,34,8,4,2024-08-13 23:45:00,Customer Changed Mind
792,124607,156,2,6,2022-09-27 07:30:00,Wrong Item
793,143727,16,3,2,2023-04-16 11:30:00,Wrong Item
794,181402,144,2,3,2024-05-12 22:15:00,Customer Changed Mind
795,153211,114,1,6,2023-08-05 06:30:00,Defective
796,164104,42,6,2,2023-11-23 17:45:00,Defective
797,187268,194,3,4,2024-07-24 00:45:00,Defective
798,198224,2,5,1,2024-10-22 03:45:00,Defective
799,149711,141,5,1,2023-06-25 19:30:00,Wrong Item
800,111419,87,8,5,2022-05-17 22:30:00,Wrong Item
801,152939,101,2,2,2023-07-21 10:30:00,Wrong Item
802,182664,24,1,6,2024-05-27 01:45:00,Damaged
803,120007,116,3,5,2022-08-14 09:30:00,Defective
804,176864,179,2,1,2024-04-05 15:45:00,Customer Changed Mind
805,160526,133,1,4,2023-10-08 11:15:00,Defective
806,102923,67,1,2,2022-02-21 10:30:00,Defective
807,191237,45,8,5,2024-08-09 09:00:00,Damaged
808,107747,34,3,3,2022-03-28 16:30:00,Defective
809,134172,8,4,4,2023-01-06 22:45:00,Customer Changed Mind
810,193610,94,1,2,2024-09-26 02:15:00,Wrong Item
811,120889,65,6,6,2022-08-28 14:00:00,Wrong Item
812,166288,58,8,1,2023-12-15 11:45:00,Customer Changed Mind
813,186619,141,8,1,2024-06-29 06:30:00,Customer Changed Mind
814,189669,128,3,5,2024-08-18 01:00:00,Customer Changed Mind
815,163984,23,2,1,2023-11-23 11:45:00,Customer Changed Mind
816,173921,39,2,3,2024-03-10 00:00:00,Defective
817,133613,170,7,6,2022-12-20 03:00:00,Damaged
818,164314,169,3,1,2023-11-21 22:15:00,Customer Changed Mind
819,165695,186,5,6,2023-12-03 07:30:00,Defective
820,137168,143,5,6,2023-01-25 03:45:00,Customer Changed Mind
821,139529,158,5,2,2023-02-19 18:00:00,Damaged
822,161823,111,4,4,2023-10-10 23:30:00,Customer Changed Mind
823,152359,85,2,6,2023-07-06 09:30:00,Damaged
824,106796,118,8,6,2022-04-09 18:45:00,Damaged
825,124327,100,8,1,2022-09-30 09:30:00,Customer Changed Mind
826,166471,165,7,1,2023-12-13 09:30:00,Defective
827,141676,200,6,3,2023-03-25 02:45:00,Damaged
828,184296,188,4,4,2024-06-08 01:45:00,Wrong Item
829,191822,1,6,1,2024-08-25 11:15:00,Customer Changed Mind
830,107669,81,5,1,2022-03-24 21:00:00,Customer Changed Mind
831,115225,167,6,2,2022-07-06 14:00:00,Wrong Item
832,162706,128,7,1,2023-11-01 04:15:00,Defective
833,184172,91,1,4,2024-06-11 18:45:00,Customer Changed Mind
834,192074,200,2,5,2024-09-07 02:15:00,Defective
835,196601,55,3,6,2024-10-21 06:00:00,Damaged
836,167682,70,3,4,2024-01-05 00:15:00,Damaged
837,189425,6,2,4,2024-08-13 12:00:00,Defective
838,102204,165,2,3,2022-01-30 22:45:00,Damaged
839,157725,33,8,2,2023-09-03 07:00:00,Defective
840,147944,155,8,6,2023-06-03 09:45:00,Wrong Item
841,138917,56,8,2,2023-02-14 09:00:00,Wrong Item
842,183738,71,7,3,2024-06-12 06:15:00,Defective
843,109729,52,7,2,2022-05-03 08:00:00,Wrong Item
844,189521,96,8,2,2024-08-10 12:00:00,Wrong Item
845,178759,112,4,4,2024-04-18 09:30:00,Damaged
846,127986,173,8,1,2022-10-21 12:15:00,Defective
847,180582,51,7,1,2024-04-24 09:15:00,Customer Changed Mind
848,143663,147,4,2,2023-04-19 19:30:00,Defective
849,137944,45,7,5,2023-02-04 05:45:00,Damaged
850,154769,19,3,6,2023-08-22 12:00:00,Customer Changed Mind
851,189044,26,7,3,2024-08-12 12:45:00,Customer Changed Mind
852,120433,88,6,4,2022-08-22 20:00:00,Defective
853,117099,159,2,2,2022-07-21 02:30:00,Defective
854,130044,35,8,3,2022-12-06 22:45:00,Defective
855,195207,153,1,6,2024-09-21 17:30:00,Defective
856,172524,137,6,3,2024-02-13 10:45:00,Customer Changed Mind
857,140942,191,2,4,2023-03-21 11:15:00,Customer Changed Mind
858,142637,61,2,1,2023-03-24 03:00:00,Wrong Item
859,181454,27,4,2,2024-05-21 11:15:00,Damaged
860,160231,145,4,5,2023-10-16 09:30:00,Customer Changed Mind
861,131700,52,4,1,2022-12-14 04:45:00,Wrong Item
862,131194,69,7,5,2022-12-01 22:15:00,Defective
863,102363,117,3,1,2022-01-26 14:30:00,Damaged
864,137909,144,3,1,2023-01-31 21:00:00,Defective
865,106234,108,3,4,2022-03-14 22:15:00,Damaged
866,128586,65,3,3,2022-11-16 18:15:00,Wrong Item
867,191316,6,5,1,2024-08-10 04:45:00,Customer Changed Mind
868,134013,36,5,4,2023-01-01 07:00:00,Customer Changed Mind
869,124679,73,2,4,2022-10-03 01:30:00,Wrong Item
870,140341,155,7,4,2023-03-21 05:00:00,Customer Changed Mind
871,177611,163,1,5,2024-03-24 10:30:00,Damaged
872,153843,147,8,2,2023-07-31 20:30:00,Customer Changed Mind
873,113238,45,5,1,2022-05-30 21:15:00,Defective
874,113732,119,6,5,2022-05-31 00:45:00,Defective
875,135597,170,8,1,2023-01-23 19:00:00,Wrong Item
876,125290,110,1,1,2022-09-26 10:15:00,Customer Changed Mind
877,142372,82,2,1,2023-04-02 08:45:00,Wrong Item
878,110893,11,2,1,2022-05-06 11:00:00,Customer Changed Mind
