FeedbackID,ProductID,RegionID,Rating,FeedbackDate,Comment
624,89,3,5,2023-12-15,Fast delivery.
625,195,2,5,2023-06-08,Great product!
626,112,1,2,2023-04-03,Fast delivery.
627,70,1,1,2023-12-24,Fast delivery.
628,24,5,3,2023-04-11,Great product!
629,164,4,4,2023-05-16,Fast delivery.
630,167,7,3,2023-08-10,Exceeded expectations.
631,153,8,3,2023-04-13,Would not buy again.
632,86,6,3,2023-10-04,Poor packaging.
633,151,7,3,2023-08-23,Good value for money.
634,143,4,5,2023-11-27,Fast delivery.
635,115,2,2,2023-10-11,Great product!
636,192,6,3,2023-12-12,Poor packaging.
637,187,1,5,2023-05-02,Fast delivery.
638,55,3,2,2023-03-22,Poor packaging.
639,51,3,1,2023-10-09,Not as described.
640,11,5,3,2023-09-25,Good value for money.
641,147,6,1,2023-10-04,Fast delivery.
642,180,6,1,2023-03-05,Good value for money.
643,130,5,2,2023-08-08,Exceeded expectations.
644,146,1,2,2023-05-14,Great product!
645,157,6,3,2023-06-04,Fast delivery.
646,149,3,5,2023-11-12,Would not buy again.
647,72,2,5,2023-08-04,Not as described.
648,29,6,1,2023-06-21,Exceeded expectations.
649,36,7,4,2023-10-28,Poor packaging.
650,36,1,1,2023-12-17,Would not buy again.
651,62,5,3,2023-09-11,Not as described.
652,185,4,2,2023-05-27,Not as described.
653,99,1,3,2023-06-11,Would not buy again.
654,5,4,4,2023-10-29,Not as described.
655,78,4,2,2023-04-06,Poor packaging.
656,78,5,3,2023-08-19,Poor packaging.
657,111,6,5,2023-02-22,Great product!
658,56,1,1,2023-11-10,Fast delivery.
659,176,3,1,2023-07-16,Not as described.
660,146,5,1,2023-12-22,Great product!
661,145,8,4,2023-11-03,Poor packaging.
662,167,2,3,2023-08-20,Not as described.
663,105,8,5,2023-10-11,Not as described.
664,44,7,2,2023-01-29,Poor packaging.
665,87,5,4,2023-04-04,Exceeded expectations.
666,200,5,4,2023-01-04,Great product!
667,12,4,2,2023-03-02,Fast delivery.
668,23,7,4,2023-03-02,Would not buy again.
669,117,7,5,2023-04-03,Fast delivery.
670,137,3,1,2023-03-28,Good value for money.
671,157,1,5,2023-10-01,Poor packaging.
672,90,5,1,2023-04-09,Exceeded expectations.
673,154,5,5,2023-05-27,Fast delivery.
674,127,7,2,2023-04-01,Poor packaging.
675,186,7,2,2023-10-28,Not as described.
676,196,7,3,2023-07-16,Not as described.
677,76,8,1,2023-12-07,Fast delivery.
678,92,6,2,2023-02-21,Great product!
679,93,7,4,2023-09-24,Great product!
680,110,8,4,2023-10-07,Fast delivery.
681,111,2,4,2023-08-20,Fast delivery.
682,103,7,5,2023-10-11,Exceeded expectations.
683,20,1,4,2023-06-02,Good value for money.
684,79,3,3,2023-08-07,Would not buy again.
685,41,4,1,2023-04-21,Would not buy again.
686,171,3,2,2023-04-02,Poor packaging.
687,36,1,4,2023-05-16,Poor packaging.
688,21,3,1,2023-03-25,Would not buy again.
689,38,5,1,2023-02-06,Would not buy again.
690,195,1,1,2023-08-14,Would not buy again.
691,76,4,5,2023-07-28,Not as described.
692,2,7,3,2023-12-11,Would not buy again.
693,128,1,1,2023-06-05,Would not buy again.
694,53,5,4,2023-11-29,Fast delivery.
695,102,4,2,2023-12-24,Great product!
696,22,7,5,2023-07-24,Not as described.
697,62,5,3,2023-04-29,Great product!
698,25,8,5,2023-11-21,Great product!
699,59,1,5,2023-11-06,Poor packaging.
700,100,3,3,2023-12-21,Would not buy again.
701,95,5,3,2023-11-28,Exceeded expectations.
702,195,7,2,2023-12-09,Good value for money.
703,7,3,4,2023-08-29,Great product!
704,48,8,3,2023-09-06,Would not buy again.
705,115,2,1,2023-04-17,Great product!
706,195,2,2,2023-07-24,Exceeded expectations.
707,50,1,1,2023-01-11,Good value for money.
708,113,6,3,2023-08-09,Not as described.
709,156,5,4,2023-05-12,Great product!
710,148,6,5,2023-07-15,Would not buy again.
711,59,1,1,2023-06-24,Good value for money.
712,115,3,4,2023-10-19,Great product!
713,198,4,5,2023-09-30,Great product!
714,91,1,3,2023-05-24,Poor packaging.
715,109,5,3,2023-04-19,Fast delivery.
716,56,8,4,2023-02-14,Would not buy again.
717,40,1,4,2023-12-26,Good value for money.
718,25,1,4,2023-10-04,Great product!
719,159,6,3,2023-02-06,Not as described.
720,55,1,1,2023-04-27,Good value for money.
721,172,3,4,2023-01-23,Great product!
722,119,5,5,2023-04-07,Not as described.
723,82,1,1,2023-06-18,Exceeded expectations.
724,22,3,2,2023-07-25,Exceeded expectations.
725,43,5,3,2023-10-02,Good value for money.
726,14,7,3,2023-06-04,Not as described.
727,139,5,2,2023-03-12,Fast delivery.
728,50,7,2,2023-03-02,Great product!
729,77,4,1,2023-10-16,Good value for money.
730,159,4,1,2023-09-07,Fast delivery.
731,137,8,1,2023-09-09,Not as described.
732,14,1,1,2023-03-28,Not as described.
733,141,1,5,2023-12-20,Not as described.
734,36,4,2,2023-07-30,Would not buy again.
735,109,5,2,2023-03-06,Poor packaging.
736,71,2,4,2023-11-22,Good value for money.
737,170,6,4,2023-09-17,Not as described.
738,83,2,4,2023-08-22,Would not buy again.
739,117,2,1,2023-06-26,Good value for money.
740,1,3,2,2023-07-20,Exceeded expectations.
741,113,4,5,2023-06-15,Would not buy again.
742,199,5,3,2023-09-30,Would not buy again.
743,84,4,2,2023-12-17,Would not buy again.
744,70,3,1,2023-11-29,Would not buy again.
745,47,6,1,2023-11-11,Poor packaging.
746,104,5,5,2023-04-22,Would not buy again.
747,7,6,1,2023-02-06,Not as described.
748,33,1,2,2023-07-20,Fast delivery.
749,66,3,4,2023-05-24,Not as described.
750,92,3,1,2023-11-24,Exceeded expectations.
751,188,6,3,2023-08-11,Not as described.
752,158,4,2,2023-06-06,Not as described.
753,36,5,3,2023-04-12,Poor packaging.
754,53,6,2,2023-04-22,Good value for money.
755,35,5,1,2023-05-19,Exceeded expectations.
756,122,7,3,2023-06-01,Would not buy again.
757,186,5,3,2023-12-30,Exceeded expectations.
758,82,8,3,2023-11-12,Exceeded expectations.
759,194,4,1,2023-05-13,Would not buy again.
760,103,6,2,2023-09-24,Good value for money.
761,155,1,4,2023-06-28,Poor packaging.
762,102,6,3,2023-02-19,Exceeded expectations.
763,85,2,3,2023-02-27,Would not buy again.
764,153,2,1,2023-01-11,Not as described.
765,39,7,2,2023-07-24,Good value for money.
766,174,4,4,2023-09-01,Would not buy again.
767,48,7,1,2023-08-15,Good value for money.
768,148,5,5,2023-07-19,Good value for money.
769,22,5,3,2023-10-02,Great product!
770,170,3,5,2023-05-30,Would not buy again.
771,2,7,2,2023-05-30,Great product!
772,196,3,1,2023-06-04,Fast delivery.
773,48,7,3,2023-04-07,Not as described.
774,108,6,1,2023-01-26,Poor packaging.
775,70,6,1,2023-03-05,Would not buy again.
776,101,8,1,2023-03-30,Poor packaging.
777,58,3,4,2023-06-14,Great product!
778,186,5,3,2023-09-27,Would not buy again.
779,13,3,4,2023-01-25,Would not buy again.
780,62,6,4,2023-02-23,Exceeded expectations.
781,94,2,1,2023-05-16,Exceeded expectations.
782,147,4,3,2023-01-03,Not as described.
783,184,8,5,2023-12-31,Good value for money.
784,153,4,2,2023-09-08,Would not buy again.
785,38,1,5,2023-02-08,Would not buy again.
786,16,5,3,2023-11-25,Exceeded expectations.
787,186,2,5,2023-10-29,Exceeded expectations.
788,177,3,3,2023-03-01,Great product!
789,142,6,1,2023-04-07,Not as described.
790,165,5,3,2023-10-31,Fast delivery.
791,121,1,2,2023-10-13,Great product!
792,140,8,4,2023-09-24,Great product!
793,2,4,4,2023-01-04,Great product!
794,117,4,2,2023-03-31,Great product!
795,92,6,2,2023-05-19,Fast delivery.
796,144,5,4,2023-01-10,Exceeded expectations.
797,9,3,1,2023-12-23,Good value for money.
798,34,7,5,2023-06-12,Not as described.
799,156,8,2,2023-04-15,Not as described.
800,169,1,5,2023-12-03,Good value for money.
801,86,6,4,2023-02-26,Poor packaging.
802,186,5,5,2023-08-14,Not as described.
803,163,4,4,2023-01-12,Great product!
804,56,6,5,2023-08-06,Good value for money.
805,171,1,2,2023-09-17,Fast delivery.
806,95,2,5,2023-07-21,Poor packaging.
807,72,8,5,2023-08-19,Great product!
808,74,4,1,2023-08-05,Great product!
809,53,1,1,2023-10-24,Exceeded expectations.
810,147,5,5,2023-10-10,Good value for money.
811,10,3,1,2023-11-07,Exceeded expectations.
812,50,2,1,2023-05-31,Fast delivery.
813,44,6,3,2023-12-05,Great product!
814,41,6,3,2023-05-18,Not as described.
815,67,7,4,2023-09-24,Great product!
816,42,7,1,2023-07-20,Fast delivery.
817,135,3,4,2023-01-16,Fast delivery.
818,116,6,4,2023-07-26,Exceeded expectations.
819,105,4,2,2023-08-28,Would not buy again.
820,46,1,5,2023-12-16,Poor packaging.
821,22,8,1,2023-06-09,Good value for money.
822,54,7,4,2023-09-14,Fast delivery.
823,3,8,3,2023-03-22,Poor packaging.
824,172,6,5,2023-08-11,Good value for money.
825,173,3,1,2023-06-26,Poor packaging.
826,109,6,3,2023-05-18,Good value for money.
827,106,5,3,2023-08-28,Great product!
828,160,5,2,2023-06-22,Great product!
829,140,3,2,2023-11-29,Not as described.
830,130,8,3,2023-03-14,Exceeded expectations.
831,129,4,1,2023-02-06,Exceeded expectations.
832,90,8,4,2023-07-03,Would not buy again.
833,117,5,4,2023-01-25,Exceeded expectations.
834,77,7,4,2023-02-23,Great product!
835,69,2,3,2023-05-06,Exceeded expectations.
836,164,5,1,2023-08-28,Would not buy again.
837,180,8,1,2023-08-29,Exceeded expectations.
838,21,7,3,2023-02-20,Exceeded expectations.
839,159,3,2,2023-05-11,Poor packaging.
840,129,5,4,2023-04-20,Good value for money.
841,38,3,4,2023-01-22,Exceeded expectations.
842,184,2,4,2023-09-03,Would not buy again.
843,132,7,2,2023-03-24,Not as described.
844,49,6,3,2023-07-01,Not as described.
845,67,1,4,2023-08-17,Not as described.
846,165,8,2,2023-05-28,Not as described.
847,56,4,2,2023-09-09,Great product!
848,159,5,3,2023-01-12,Good value for money.
849,184,4,1,2023-07-21,Great product!
850,97,4,1,2023-03-08,Would not buy again.
851,123,2,3,2023-02-18,Poor packaging.
852,172,4,4,2023-07-28,Poor packaging.
853,146,7,4,2023-10-31,Exceeded expectations.
854,46,1,4,2023-06-05,Great product!
855,128,7,1,2023-05-09,Not as described.
856,59,6,4,2023-01-27,Poor packaging.
857,98,3,4,2023-03-28,Not as described.
858,3,3,3,2023-09-12,Great product!
859,112,6,4,2023-06-04,Fast delivery.
860,20,5,3,2023-06-24,Great product!
861,41,7,2,2023-05-31,Good value for money.
862,17,4,1,2023-11-11,Exceeded expectations.
863,140,2,1,2023-09-30,Good value for money.
864,40,4,5,2023-02-13,Not as described.
865,51,5,4,2023-06-24,Fast delivery.
866,3,6,1,2023-02-23,Fast delivery.
867,57,6,5,2023-09-10,Good value for money.
868,20,8,1,2023-10-18,Not as described.
869,107,8,2,2023-03-24,Not as described.
870,100,6,3,2023-05-10,Exceeded expectations.
871,23,5,4,2023-05-28,Not as described.
872,44,8,1,2023-09-06,Would not buy again.
873,196,8,3,2023-08-15,Exceeded expectations.
874,81,7,4,2023-03-11,Would not buy again.
875,140,8,5,2023-02-20,Good value for money.
876,40,4,2,2023-10-13,Good value for money.
877,64,4,4,2023-08-11,Good value for money.
878,177,5,2,2023-04-28,Not as described.
879,100,1,4,2023-10-06,Not as described.
880,11,3,5,2023-08-11,Not as described.
881,199,4,5,2023-01-30,Not as described.
882,50,3,5,2023-08-31,Would not buy again.
883,188,2,4,2023-05-11,Would not buy again.
884,198,5,4,2023-07-08,Not as described.
885,38,6,3,2023-02-22,Not as described.
886,61,5,1,2023-10-04,Fast delivery.
887,34,8,1,2023-02-20,Good value for money.
888,110,7,2,2023-11-17,Good value for money.
889,90,6,3,2023-09-28,Would not buy again.
890,168,5,5,2023-04-27,Exceeded expectations.
891,162,7,1,2023-06-20,Fast delivery.
892,68,8,5,2023-09-30,Good value for money.
893,111,1,4,2023-08-03,Exceeded expectations.
894,124,1,2,2023-03-14,Poor packaging.
895,144,4,1,2023-10-28,Not as described.
896,22,1,2,2023-05-08,Exceeded expectations.
897,25,6,4,2023-02-24,Good value for money.
898,132,1,4,2023-08-19,Fast delivery.
899,185,2,1,2023-03-27,Poor packaging.
900,118,2,2,2023-07-08,Fast delivery.
901,153,1,3,2023-11-11,Exceeded expectations.
902,57,6,2,2023-09-11,Not as described.
903,53,3,5,2023-02-03,Exceeded expectations.
904,116,8,2,2023-12-22,Fast delivery.
905,49,4,3,2023-12-13,Poor packaging.
906,56,5,4,2023-08-10,Fast delivery.
907,67,5,3,2023-01-04,Fast delivery.
908,171,1,3,2023-08-31,Good value for money.
909,161,4,3,2023-12-09,Poor packaging.
910,146,2,5,2023-10-12,Exceeded expectations.
911,145,1,5,2023-05-29,Great product!
912,141,2,2,2023-11-28,Not as described.
913,126,7,3,2023-10-15,Fast delivery.
914,17,4,1,2023-03-05,Good value for money.
915,63,6,4,2023-01-10,Fast delivery.
916,182,7,2,2023-02-18,Great product!
917,20,6,4,2023-04-25,Good value for money.
918,178,8,3,2023-06-19,Good value for money.
919,36,1,3,2023-06-01,Would not buy again.
920,184,7,2,2023-10-10,Not as described.
921,7,8,4,2023-01-17,Great product!
922,46,3,4,2023-08-03,Not as described.
923,34,3,3,2023-01-10,Exceeded expectations.
924,36,4,1,2023-04-25,Poor packaging.
925,172,1,4,2023-04-03,Not as described.
926,119,1,4,2023-07-14,Fast delivery.
927,80,3,3,2023-11-03,Poor packaging.
928,3,1,3,2023-03-29,Poor packaging.
929,13,3,3,2023-01-19,Exceeded expectations.
930,38,5,1,2023-10-04,Fast delivery.
931,162,1,3,2023-02-19,Great product!
932,127,3,3,2023-09-05,Not as described.
933,35,5,3,2023-08-11,Good value for money.
934,100,3,3,2023-09-09,Poor packaging.
935,47,5,5,2023-04-13,Exceeded expectations.
936,36,4,3,2023-07-08,Exceeded expectations.
937,180,2,1,2023-08-03,Would not buy again.
938,144,3,5,2023-12-25,Fast delivery.
939,196,6,2,2023-03-24,Exceeded expectations.
940,22,8,4,2023-02-28,Exceeded expectations.
941,114,7,5,2023-09-11,Not as described.
942,150,5,3,2023-12-27,Would not buy again.
943,135,8,5,2023-05-10,Good value for money.
944,148,7,4,2023-08-24,Good value for money.
945,188,4,2,2023-11-21,Poor packaging.
946,140,4,4,2023-01-28,Fast delivery.
947,88,5,1,2023-09-08,Good value for money.
948,159,7,2,2023-12-01,Exceeded expectations.
949,17,8,4,2023-03-12,Exceeded expectations.
950,191,1,2,2023-12-17,Poor packaging.
951,101,4,5,2023-04-22,Fast delivery.
952,187,4,1,2023-01-17,Poor packaging.
953,169,7,3,2023-10-29,Would not buy again.
954,151,7,3,2023-09-24,Great product!
955,176,1,2,2023-06-03,Would not buy again.
956,43,5,1,2023-04-18,Would not buy again.
957,140,6,5,2023-12-31,Great product!
958,80,1,3,2023-03-14,Not as described.
959,190,6,2,2023-12-28,Would not buy again.
960,98,1,1,2023-10-22,Exceeded expectations.
961,165,2,1,2023-12-31,Would not buy again.
962,122,1,1,2023-08-22,Exceeded expectations.
963,36,8,5,2023-03-18,Fast delivery.
964,187,7,4,2023-11-27,Not as described.
965,179,1,4,2023-09-03,Would not buy again.
966,40,5,1,2023-05-03,Great product!
967,166,3,1,2023-05-12,Great product!
968,193,2,3,2023-10-19,Would not buy again.
969,10,5,3,2023-06-24,Not as described.
970,2,6,3,2023-01-18,Poor packaging.
971,150,6,3,2023-05-03,Good value for money.
972,151,2,5,2023-12-09,Great product!
973,152,4,1,2023-08-21,Great product!
974,106,7,2,2023-04-18,Would not buy again.
975,81,3,3,2023-03-11,Great product!
976,188,4,1,2023-07-06,Not as described.
977,4,7,3,2023-07-30,Exceeded expectations.
978,166,3,4,2023-11-13,Poor packaging.
979,20,3,3,2023-01-07,Exceeded expectations.
980,1,2,1,2023-02-25,Fast delivery.
981,52,3,3,2023-02-26,Great product!
982,138,4,5,2023-06-19,Good value for money.
983,36,1,5,2023-01-28,Not as described.
984,48,6,2,2023-09-11,Not as described.
985,110,4,1,2023-11-13,Great product!
986,142,7,1,2023-07-15,Would not buy again.
987,55,6,1,2023-02-16,Would not buy again.
988,52,1,3,2023-04-09,Great product!
989,18,5,5,2023-12-29,Exceeded expectations.
990,161,6,1,2023-08-26,Poor packaging.
991,69,7,5,2023-07-17,Good value for money.
992,15,2,2,2023-06-24,Good value for money.
993,98,3,4,2023-09-05,Not as described.
994,28,1,4,2023-10-26,Fast delivery.
995,140,5,1,2023-12-13,Not as described.
996,106,5,4,2023-12-15,Great product!
997,101,4,2,2023-01-06,Fast delivery.
998,175,8,3,2023-03-10,Not as described.
999,21,4,2,2023-10-20,Good value for money.
1000,120,1,2,2023-03-07,Exceeded expectations.
1001,1,4,4,2023-07-25,Exceeded expectations.
1002,152,7,4,2023-05-03,Would not buy again.
1003,36,7,5,2023-01-31,Great product!
1004,188,5,4,2023-05-08,Good value for money.
1005,197,8,1,2023-05-09,Fast delivery.
1006,172,4,5,2023-08-27,Poor packaging.
1007,139,7,3,2023-07-28,Not as described.
1008,66,2,1,2023-02-27,Not as described.
1009,82,2,5,2023-07-29,Would not buy again.
1010,83,6,3,2023-10-25,Great product!
1011,25,2,5,2023-01-25,Good value for money.
1012,9,4,2,2023-11-20,Not as described.
1013,154,1,4,2023-01-26,Exceeded expectations.
1014,156,2,3,2023-05-02,Good value for money.
1015,176,1,3,2023-01-25,Great product!
1016,145,1,2,2023-04-27,Poor packaging.
1017,188,5,1,2023-09-30,Would not buy again.
1018,186,6,1,2023-02-20,Good value for money.
1019,76,7,4,2023-04-16,Poor packaging.
1020,137,3,1,2023-03-06,Great product!
1021,26,1,3,2023-06-27,Would not buy again.
1022,152,6,1,2023-10-14,Fast delivery.
1023,9,8,4,2023-12-15,Exceeded expectations.
1024,43,1,5,2023-09-18,Would not buy again.
1025,69,1,5,2023-09-16,Fast delivery.
1026,56,7,1,2023-08-13,Not as described.
1027,172,1,1,2023-10-14,Poor packaging.
1028,46,5,2,2023-07-13,Would not buy again.
1029,154,4,1,2023-12-15,Poor packaging.
1030,67,8,5,2023-03-18,Not as described.
1031,69,5,2,2023-06-13,Not as described.
1032,184,5,2,2023-08-03,Good value for money.
1033,35,2,2,2023-07-10,Good value for money.
1034,141,3,1,2023-02-16,Fast delivery.
1035,12,2,4,2023-11-24,Not as described.
1036,85,3,5,2023-04-10,Not as described.
1037,151,2,4,2023-01-10,Fast delivery.
1038,118,7,1,2023-09-16,Not as described.
1039,90,5,5,2023-04-14,Poor packaging.
1040,151,4,5,2023-05-14,Not as described.
1041,104,6,4,2023-07-04,Good value for money.
1042,35,1,3,2023-04-10,Exceeded expectations.
1043,57,2,2,2023-05-18,Exceeded expectations.
1044,93,8,4,2023-11-26,Poor packaging.
1045,20,2,4,2023-12-03,Good value for money.
1046,167,3,3,2023-01-09,Good value for money.
1047,131,2,1,2023-09-22,Fast delivery.
1048,73,7,5,2023-05-06,Good value for money.
1049,142,7,2,2023-10-05,Not as described.
1050,26,3,2,2023-05-09,Good value for money.
1051,107,8,1,2023-02-06,Fast delivery.
1052,175,2,5,2023-05-07,Not as described.
1053,65,1,4,2023-10-05,Exceeded expectations.
1054,135,6,5,2023-02-12,Fast delivery.
1055,97,4,5,2023-03-20,Would not buy again.
1056,106,8,2,2023-10-23,Good value for money.
1057,66,4,2,2023-07-20,Great product!
1058,183,8,1,2023-03-02,Good value for money.
1059,50,2,1,2023-09-23,Fast delivery.
1060,105,6,1,2023-04-21,Good value for money.
1061,53,6,4,2023-03-13,Poor packaging.
1062,149,4,3,2023-11-28,Good value for money.
1063,119,2,2,2023-05-28,Fast delivery.
1064,177,1,5,2023-02-01,Poor packaging.
1065,176,1,2,2023-03-25,Not as described.
1066,181,4,3,2023-02-14,Not as described.
1067,129,4,3,2023-05-13,Fast delivery.
1068,13,2,1,2023-07-19,Good value for money.
1069,166,4,5,2023-05-23,Would not buy again.
1070,74,1,5,2023-11-25,Not as described.
1071,8,1,5,2023-10-29,Would not buy again.
1072,80,8,3,2023-01-15,Not as described.
1073,37,3,1,2023-07-09,Fast delivery.
1074,22,1,4,2023-05-30,Fast delivery.
1075,76,6,2,2023-08-13,Good value for money.
1076,79,6,4,2023-02-18,Fast delivery.
1077,174,5,3,2023-06-23,Good value for money.
1078,68,6,4,2023-02-02,Exceeded expectations.
1079,4,2,2,2023-10-14,Poor packaging.
1080,151,3,2,2023-07-29,Good value for money.
1081,58,4,4,2023-05-22,Good value for money.
1082,183,7,4,2023-02-07,Fast delivery.
1083,40,2,2,2023-08-26,Would not buy again.
1084,32,8,4,2023-01-15,Exceeded expectations.
1085,35,4,3,2023-09-04,Great product!
1086,78,6,2,2023-04-28,Fast delivery.
1087,73,2,5,2023-11-29,Good value for money.
1088,175,2,4,2023-07-22,Not as described.
1089,79,7,1,2023-11-02,Poor packaging.
1090,163,8,2,2023-04-25,Good value for money.
1091,54,5,3,2023-02-16,Exceeded expectations.
1092,182,1,5,2023-03-15,Exceeded expectations.
1093,152,5,5,2023-12-18,Not as described.
1094,130,3,4,2023-06-14,Great product!
1095,76,3,3,2023-11-09,Good value for money.
1096,189,6,4,2023-03-27,Poor packaging.
1097,34,8,5,2023-05-03,Great product!
